569209.0715258061,6149431.633552409,959
569587.5574116383,6149539.90432769,2580
569344.2889721516,6149085.481889168,924
569029.8601998377,6148737.782358846,925
569232.9766940256,6148371.48201948,921
569613.2794178477,6148721.593560381,973
569783.0832934445,6148362.755754487,5903
570102.8619568222,6148154.041831771,5902
570375.9020652277,6148497.173708504,978
570759.4725858154,6148772.357180001,5144
570951.6416675746,6148284.18676452,1418
570884.5579858737,6148088.8699258845,4190
570503.0149334338,6148047.992935421,1424
570996.3523057264,6147699.602419093,1427
570735.2625883636,6147326.63149998,5874
571142.9544127381,6147127.391208103,1195
571476.9791358337,6147696.338587818,4445
571819.1149426124,6147386.785135908,1732
571980.0150219915,6147689.994406099,5815
572114.6788573315,6147915.257292112,2554
571608.8031064437,6148127.390621295,2558
571727.8010794937,6148475.958731543,4362
571177.2020697887,6149418.566733152,1167
570969.7299022556,6151345.516717795,1173
571038.7751784371,6152293.724046411,5447
571727.9297871479,6152752.676832387,6034
573065.4923360723,6156266.905193329,1846
561169.7666494896,6156914.904269607,745
563692.8726247286,6157995.249263876,753
564493.591447776,6155378.742705712,5421
561775.5808843332,6153588.433469985,742
563126.209035411,6151937.8662712425,732
564003.1233534955,6149644.4623332415,723
566215.5936222044,6148511.99230011,5435
567737.494311518,6147585.5524708275,5253
569974.0718918308,6147521.292496651,5897
566778.8812260072,6150263.94805424,790
565686.6448247312,6151564.154532207,726
565375.7283281614,6152944.709913269,5428
567151.0659698113,6153404.865725906,777
567558.5549683783,6151408.883583833,787
568698.7302067265,6152368.059708472,4927
569309.0560352688,6150400.728631103,4903
570149.3886972137,6150792.768060671,5745
571774.1212173149,6149681.618601837,1168
573202.3082437034,6150518.144479905,5832
573291.47335373,6153334.016308903,1809
574181.2124157839,6155088.679229095,1834
574903.2150996585,6156689.819700627,1826
569885.5181500027,6149151.166590955,4490
570661.4274576022,6151009.120981351,1183
572810.366145168,6149624.1462867595,5830
570372.7390571715,6149032.323329256,4662
570411.5870913607,6150056.8904856965,2589
572987.0773131108,6147753.371320815,2553
578701.6143388939,6140966.655456061,3496
578709.099757231,6140706.47469518,3527
578936.5216986455,6140598.12491224,3198
578575.0106630239,6140288.048276531,3029
578941.5968455849,6140118.895124549,3028
577982.6191201054,6139729.991194544,3130
578456.1957473428,6139267.179564833,3885
579502.4127384452,6139413.27659132,2885
581959.6517046569,6139278.265369307,2174
581802.7872656076,6138676.991018673,3007
581849.436836744,6138135.949985776,3413
582276.6381215241,6138021.403777688,3348
582125.7819978454,6138643.466768627,2987
582715.1384558595,6138260.478856167,3309
582985.8405013377,6139669.650125911,5275
583878.5996255255,6138049.729954712,3392
583916.6041981883,6138691.118915764,5616
584425.147824124,6138126.063218592,4602
584373.1569386171,6138548.090826197,3269
584217.0295291983,6139288.245489291,3341
584398.0352629346,6140277.88429877,4525
585264.7245661349,6140839.031624969,4496
585277.8527007164,6140177.932819576,2165
584777.0920134974,6139520.426922709,3320
585006.9881526756,6138350.868694218,2961
585241.3412465379,6138010.697667642,3275
585542.0057831898,6138429.665421289,2962
585935.1896071526,6138589.440875933,3298
584989.4836449376,6138955.257529128,4863
585323.307729126,6139546.6701660585,5299
585964.8978596411,6139463.666435378,3328
585970.3673750435,6139909.924780929,5651
586558.3198364233,6140066.021407934,2152
586527.4357467524,6139609.938668463,4363
586234.5232210372,6139010.205202905,3291
586460.6994034818,6138776.182020607,4537
586724.060738432,6139206.92764112,5787
587189.9573110692,6139276.701293529,5788
587094.3043230926,6139866.303576209,4886
587203.4551210123,6140762.1542277,4811
587747.1156674684,6140309.480893139,2157
587822.8429841024,6139599.65425132,5789
577667.1041003659,6139971.007573135,3228
577944.7104458492,6140395.313191662,3491
578160.7815600412,6140567.2436674,4402
579373.7518188576,6140500.007042766,2786
578199.6457901028,6139815.053871592,3090
578419.3764332279,6139667.695969713,3089
577618.7460052825,6139701.843103385,3229
578012.390495674,6139344.455403635,3444
578629.1111054905,6139479.672453727,3088
579127.274954048,6139790.665993018,3026
579706.5474982049,6140416.412855126,2889
580371.1764101228,6140647.906540686,2790
580120.040799012,6139897.074256665,5221
579774.7305517513,6139510.69776071,2882
579182.6463365029,6139325.359225554,3025
579196.6843657435,6138844.742438335,3135
577079.6459934523,6150669.719810184,4359
579622.0496304556,6138673.940708976,4860
579868.1918271682,6138928.719128786,4860
580116.9144576977,6139463.4669929,2181
580933.6364726458,6140306.708313836,4905
580680.5138900109,6139195.819727359,2179
580221.2798455432,6138525.689048495,3019
580054.3714031214,6138135.231309057,3042
580318.5796362092,6138287.066829223,3015
580672.6251425184,6138344.8580696415,3247
581281.7040647145,6138383.097608002,4623
581115.6932467304,6138718.080259753,3012
581054.1194094471,6139287.831914267,2177
581478.1177639707,6139436.632822167,2175
581652.1272954517,6139956.832526179,5645
581354.7878942756,6140398.7892703,2916
582521.282434031,6139002.615168896,3408
583166.910739947,6140574.150042356,2955
583566.084688202,6139499.299782713,4895
583541.1942840874,6138782.951750377,6171
585814.3682373567,6140732.313170118,4334
577690.3581899916,6140179.704681357,3128
578085.3571787586,6140176.835898731,3226
578416.9691486547,6140411.051355564,3193
579232.4945551318,6140307.354717834,2786
578238.1204439418,6140046.590694562,3522
578561.9222605992,6139953.982386859,3031
577738.2685545528,6139533.256119272,3445
578343.5908354376,6139463.047079017,3089
578856.396336134,6139672.319829779,3027
579372.9404149244,6139614.295897231,3025
579488.5797807691,6140035.154761558,5385
580027.4873552729,6140500.569097437,2891
580905.7809588063,6139606.221174043,2900
579730.226407881,6139217.222455904,2182
579196.4761235844,6139111.886753333,2130
579435.4680333573,6138844.742438335,3084
579837.6168512537,6138380.386089157,3082
580161.6182715571,6138829.11609322,2181
580153.4566501349,6139225.2214951245,2181
580816.4208928532,6139870.766853735,2907
580723.6712559597,6138925.202834722,2135
580423.4740776266,6138737.366201954,2134
580218.2484247512,6137894.867068415,3078
580509.5257609385,6138082.672321294,3244
580859.5972056477,6138498.449036195,3013
581494.1264318766,6138247.229059938,3009
581454.6977262755,6138718.080259753,3008
581262.5670648536,6139135.8548468035,2137
581521.7472568341,6139187.240001097,2175
582243.4799422099,6140314.188086466,2943
581593.8963884559,6140679.471503574,4746
582630.2843169399,6138589.636679793,3004
583554.8035026174,6140187.0878275875,2950
583249.1749056706,6139108.896159766,5276
583349.9513064411,6138619.540695838,5613
586331.9964614972,6140850.668993818,4813
578973.6406837233,6139423.46243629,3034
580355.0165835014,6140329.832939995,2877
581116.4288012794,6139628.632586621,2914
581057.4973778566,6139943.344377227,2911
580993.7103395289,6138058.722777894,3351
582705.8018159547,6140404.2182914065,2956
580600.6886710639,6140319.015577911,2896
580861.7796650515,6140651.749726673,4904
582310.6282439146,6140073.985184355,2942
580588.7485956957,6140648.636016433,2822
582176.2941406718,6139905.090748666,2936
579444.796393255,6148471.477858263,6003
579243.4869065937,6147906.883955538,2390
578998.4265554268,6147344.173305653,2298
578811.4673809253,6146224.639135793,4896
578824.9448313122,6145710.248746896,2237
577576.8053653748,6144011.261915279,2326
578124.5251631102,6143858.783465443,4482
578346.0892197379,6143571.5553487735,2716
578463.7367790316,6143793.888456788,4481
578624.4988931853,6142980.261638024,3583
578344.9009776767,6142591.281525282,5324
578615.1880294103,6142298.763612527,2648
578914.3467684641,6141864.553916868,2645
578996.498769887,6141462.17855461,2646
578923.8031692822,6141112.769309544,5225
579007.0938101767,6142228.059199151,2546
579494.0223029444,6143801.510380768,2626
579439.6081408977,6144090.622879639,2311
580684.9312918461,6144794.637559825,2533
580601.8581175653,6145082.399880195,2608
580532.8302726904,6145529.175541187,2611
580936.9323487403,6145880.879262703,4845
582040.6924628825,6146698.270278104,2020
583354.5991243508,6148842.234572586,2369
585704.2134559355,6150715.105805518,2514
586117.8398460133,6151188.874323083,2506
579192.8620785952,6150891.121734081,4467
579322.7950856542,6151674.338119552,1884
577266.5129361101,6156905.827921843,5208
579111.1034798606,6157339.994137297,2277
579110.9974647437,6155704.231871286,2272
580377.4785132786,6153957.386908604,1879
579821.7994227563,6152589.98040201,1881
581880.1807475968,6153434.160935096,4648
581182.3518806894,6151518.432192781,1871
580338.9434345091,6147705.727468902,2373
581164.0133538134,6147028.516888512,6115
581627.6278236022,6148850.81543573,2364
583710.0027944674,6150636.467313034,5199
581899.8920044027,6150693.52467688,4217
582079.4173998358,6152304.30225929,1873
585057.5638054826,6149908.084092833,4601
579126.5302635767,6144198.678695701,2319
578602.2358440545,6145381.581397995,2323
579004.3020979988,6144624.161391485,3752
577718.4819626196,6143853.919646106,2701
578156.9451492061,6143336.853668025,2697
578992.6948339825,6143478.5440321425,2317
579096.79957656,6142778.058073247,3589
579582.0664496594,6143352.493288313,2542
579625.9016443389,6144949.658341217,3759
579430.8511859274,6145425.6196854,2006
579436.1355704437,6146214.142436642,2045
579025.7002531753,6146856.745786065,2376
580042.3410275497,6145211.104516721,2616
580258.563563884,6144548.808539561,5842
581264.5626904473,6145293.335344972,4209
581568.0639723851,6145916.327384249,2527
580784.3979233014,6152294.626042979,4649
580105.9423396754,6151189.398970037,4645
580735.1785057009,6150110.162991192,4217
585843.6423859328,6151624.214186547,2513
587138.6246141706,6152269.585499629,2511
578302.8788188931,6144421.497024898,2706
579034.1955555608,6145152.083028249,2005
577800.3010227703,6143691.547229553,5262
578159.6802411156,6143099.088825199,2652
578851.1458481852,6143302.561985785,2628
578912.9005803788,6142633.997904729,3585
579089.297396674,6143055.292999353,2628
579512.8508053984,6144605.394442265,3754
579373.7764646236,6145148.839526587,2006
579465.5777804574,6145733.926701305,2026
579213.1751169611,6146656.371715935,2361
579897.7337976209,6145560.485099191,2025
579864.736304256,6144550.79984669,3755
581024.1160807011,6145355.07270867,4719
581898.2399335827,6146188.248159815,2525
581311.6283282638,6153415.269803494,1874
579312.0910191559,6150095.920555675,2255
579567.372771603,6149613.592984539,2253
585495.4066643192,6151112.281897861,2514
587563.0007714054,6151516.203627091,5283
573801.376111337,6142078.078322465,3600
574153.7693899517,6142019.764273634,2426
574520.9923929223,6141763.478866624,2438
575260.5140895725,6141585.000225085,2440
574847.6480894717,6141101.909877149,2080
574501.3778022192,6141358.043938976,2436
574240.3545046793,6141504.62149955,2429
574010.3271966066,6141445.841064444,3598
574874.924098599,6140879.301679263,2080
575287.9142956303,6140801.062174541,2405
575448.6415968819,6140689.771611126,3680
576259.6663073923,6140761.267791364,2076
576009.0640393135,6140351.320207752,3884
575723.9966395395,6140312.972457651,3685
575400.0854199256,6140360.84048504,3686
575136.1793979236,6140368.766015085,4475
574351.2578558713,6140558.482405129,2433
575223.2504370358,6139921.974325279,3677
575689.4448678349,6139912.880148512,3797
575987.5552723522,6139876.87731646,3796
574751.0863116985,6141532.323927219,2451
575577.4514535088,6141284.58343804,2340
575162.756995402,6141171.142151486,2095
574183.5689574892,6140983.650048644,2082
575770.4357509617,6140821.564456869,3682
575699.1304302185,6140605.3667082805,3685
576517.8646907327,6140542.189992274,3473
576323.4830041546,6140340.493125752,3884
574837.5189773937,6140601.253805461,3801
574553.3976957931,6140354.632112488,3632
574115.0062101141,6140054.50233861,3593
574694.3278231075,6140021.670298943,3784
574920.8528978906,6140086.380153259,3630
575431.3354116074,6140042.374913877,3789
576349.3857960359,6139472.963582187,3236
576801.0400595234,6140169.8590568155,3478
574972.5952166053,6141441.816771054,3996
575850.083076049,6141082.650501779,2078
575358.4544875938,6141253.547122183,2339
574505.4580633158,6140897.560080614,2453
575973.0159449065,6140957.647607982,2097
575930.6429801227,6140620.413408584,3684
576731.3001007712,6140450.039276149,3473
576365.1745195747,6139933.492951395,5912
575049.3087552516,6140561.990276327,4475
574806.0170502621,6140293.542688011,3785
574378.4983121667,6139942.239091386,2455
574595.4855337606,6139788.619701142,2465
574960.6161288461,6139903.241100062,3629
575454.5711034386,6139773.429137979,3674
576566.4396884626,6139683.662440045,3476
576973.846009414,6139972.492031037,3504
568841.9197802444,6138508.677576664,1126
568484.8641426831,6138336.655990195,1124
568383.2690391496,6138677.858148979,1228
568881.3080177166,6139175.516153941,1130
568663.0561903771,6139133.426064873,1130
568468.9356564083,6139083.0995187815,1226
568219.4474447235,6139054.775887521,1221
567717.4113021907,6138967.295138109,4278
567619.7679435717,6139369.445232697,4278
567238.7176909384,6139070.819486383,5118
567362.6402198903,6139368.952614379,4442
566994.2163144925,6139102.009058999,5094
567309.1799084424,6139715.560858372,1250
567544.6138925755,6139764.6356204795,1267
567743.5372256853,6139787.417063731,1269
568142.8389520106,6139538.996020844,3894
568437.7761982847,6139593.715384716,1224
568830.6348596041,6139691.348858217,1133
568622.851288637,6140026.449720844,1135
568309.2994777367,6140078.053232383,3898
567961.664376889,6140023.078298654,3896
567665.0909401744,6140283.452064063,1264
567467.1659849054,6140244.545223176,1275
567230.9994280236,6140217.218000807,1277
567881.8308452575,6140520.685908882,1063
568181.5723440687,6140566.885718837,1142
568583.8462036866,6140213.497123151,1136
568470.8349974751,6140689.007911957,4816
568919.565237764,6140653.662293254,4815
567360.9055880104,6140665.960487422,1075
568414.5263714071,6141646.167753832,1105
566755.4473323228,6144154.303168619,5619
566949.9655308231,6144961.479129188,4476
563866.3677790598,6141760.597598163,5041
561690.4933705269,6140719.614699861,6151
561084.6229149369,6141726.125787031,643
560724.932788028,6141030.958384134,652
560002.9908257215,6142131.390326245,5336
566258.2840626938,6139184.659499254,4381
565969.8628896443,6139424.536795929,4785
566827.2708047328,6139472.621724644,5029
566732.6367388803,6139772.218320236,4636
565414.8232142684,6140020.165416127,1040
567881.1519132366,6141403.422255188,1099
567637.5601048989,6141926.013603832,1095
567309.0028652404,6142440.904407056,1092
565811.5212329689,6142101.550764451,5978
565942.4348131714,6143914.42395987,586
566761.8496668803,6141482.473011082,1000
566724.1089875731,6140188.308734143,1036
565992.4697254436,6138833.947283788,4974
568056.380607404,6141038.1358604,1107
567123.5215586044,6141986.07387517,1089
568287.5893863798,6142606.361962641,4583
566372.2278377451,6143165.14085346,4838
566306.7477233998,6143697.066008469,6147
566095.3377225756,6140967.139803065,1007
564672.3075150526,6138794.756896028,1045
566663.1954364694,6140628.478513727,6119
567707.6924971719,6140980.800795966,5794
566692.9039441431,6142059.647067997,995
562989.5884991973,6139257.360166598,4802
565759.9898706272,6140572.489857898,1027
567397.6098459563,6140939.355376381,1079
561156.8454790902,6139324.798850332,5049
567166.2603946852,6141210.182788422,5795
571171.9534825811,6140907.260265132,1557
571431.659212226,6141165.311370872,1515
571656.9066220075,6140955.311143352,1516
571797.9578484516,6141508.898267018,1515
571932.4943221606,6141664.364376996,4213
572992.9771435198,6141454.507901857,4923
573407.4208271871,6141985.614560615,1616
572343.7483542402,6140377.874820194,3918
572672.129142455,6140238.63882533,3919
573000.6258921081,6140447.729102138,3733
573345.6565844553,6140699.317397293,3732
573060.5446058189,6139969.472638083,3622
573404.7496777591,6139697.666164948,563
573841.7510173273,6140112.45861931,3625
571872.549939164,6141144.907298513,1526
572194.1407266218,6141661.829393821,4255
572442.331453772,6141169.658321712,5126
573349.4751963161,6141471.843303887,4982
573119.8663436603,6140978.548132503,2085
572701.692387932,6140658.5044859275,3620
571830.389813425,6140671.780634122,1525
573652.8277740611,6141210.57604236,3907
573800.399066226,6140744.534111323,2083
573824.137706617,6140423.096275661,3636
573274.0435278798,6140217.058460011,3639
573894.7774832405,6139593.462532131,3689
571947.2217032595,6141305.284493946,1526
572445.1127941224,6141660.536296946,4211
572638.7176047148,6141485.284977258,1582
573640.9815917681,6141525.4185222685,1477
573168.3006212988,6141180.715622263,1592
572685.0215509103,6140862.540028693,2086
572245.2109014753,6140870.268450888,3618
573699.1792904357,6140996.784614273,4632
573999.3022156253,6140742.635892377,1479
574078.8964098867,6140435.604804574,3635
573510.5240750299,6140358.089389041,3741
574077.8605434885,6139777.410351694,5605
574972.1822033442,6137967.210914498,3835
575140.4657706787,6138147.971100537,3831
575370.4331572885,6136540.597561006,3852
575441.0808817534,6138105.88595349,3879
575115.7274398254,6137665.197092058,4546
575567.0697845614,6137711.9451798955,4011
575139.8840725404,6137485.509109579,4013
575624.706589874,6137376.63371815,4002
575281.8002458767,6137025.312623494,3873
575628.1175096426,6137095.463386627,4494
575850.0751383778,6136814.605060093,3941
575206.3953428536,6136836.397223024,5530
575881.2344620446,6136611.543862863,4086
575281.19076865,6136219.243382867,4418
575659.0008666734,6138089.9003785215,4030
575273.7128957026,6137880.306796139,3832
575798.7482219404,6137753.999116978,4005
575269.8640823434,6137279.549944648,3858
575780.5232862708,6137514.160686819,3057
575428.0027962717,6137105.743576873,3850
575840.01522465,6137107.402350153,2213
575653.1098464561,6136796.142943366,4535
575448.8078889453,6136789.63058544,5531
575695.2292384349,6136278.167170129,4066
575541.6767093223,6136175.233646881,4074
575690.5538611235,6137609.26944467,4004
575393.1840212066,6137476.055986666,4439
575678.7923704021,6136472.055531067,4066
566364.2537417437,6145265.008042024,4135
567039.0913597009,6145569.361492373,855
568123.9289867803,6145725.889853727,863
567937.929764424,6144474.17554263,872
569063.0267467648,6145020.363629945,4620
568937.2430050708,6144635.85666614,1315
568787.5307810722,6144388.440639403,1315
568584.980468709,6144166.751199981,5969
568077.0207590424,6143726.97021588,4917
569426.7695794108,6142710.935925219,1548
569080.9268387947,6142602.398276837,1545
569465.9311569321,6142096.588382331,1537
569588.4657296613,6142397.6040844135,1552
569810.2524152276,6142612.482294571,1541
570135.5827005072,6142279.317105222,1297
570062.6781071079,6142057.68072843,1298
569764.7789508577,6141921.080136231,1555
569707.1432989978,6141686.347652441,1535
569300.3782154296,6141605.234752023,1302
569470.0498539407,6141415.267898916,1284
569110.5549410995,6141137.23855983,1303
565219.628152906,6144639.091224864,585
563723.3145566973,6145537.678840343,4123
562614.8811699343,6146424.979762684,5102
563984.1178735753,6143660.244724443,599
562188.5879416896,6144519.76098481,606
560380.5244738525,6145677.9469432235,610
558205.7328964834,6147317.138329422,820
559767.4944188951,6144068.348539794,636
555197.2380574713,6145490.009382165,807
559212.2109923605,6150311.636621129,559
559393.7916645918,6150015.624391719,558
567768.1836302741,6145150.14444684,862
566432.8495803848,6146013.0584950475,5658
567408.648108423,6145959.04068887,856
566198.7267171697,6144770.6355913915,583
569281.530507578,6143137.577359864,1544
568786.623453727,6143341.059319148,901
565616.8391780348,6146213.557889907,5014
564463.1399306501,6147721.469045075,4151
561064.3808754894,6149619.898435702,4105
560956.2835725353,6147050.178548828,4159
562132.3934638593,6142687.353961263,5114
558295.0625394629,6142701.222841445,626
569211.0982159323,6142934.04237459,1544
568778.6259579723,6142532.517242241,1545
565222.8246432951,6146694.456693463,4142
563123.0144780092,6147371.922194147,4116
561224.3997671896,6148744.051739195,4106
561290.7647621662,6147521.374658105,4158
561799.2713545628,6141882.341307798,6125
557638.2890831705,6143134.753709515,626
559161.1020440238,6142959.669431016,635
578680.9495412663,6148171.315683158,4663
576545.2967981037,6147065.939979941,1991
577284.957996503,6146018.562995832,1996
576943.1318104658,6144667.566629665,2677
576687.8773747649,6144328.05668335,2665
576825.8961073807,6142830.260996433,3557
577672.3912970683,6142164.246242033,3158
578340.2623793258,6141955.420326391,2640
575673.7206468971,6143717.696259241,2742
575876.822677088,6144326.422922185,2770
575368.1862146687,6146396.283817522,6036
576048.3014449711,6146162.8810587535,2751
575774.2113590443,6153187.702855291,1911
577156.6413849902,6155500.793478554,1916
577661.3767743608,6153876.656662461,2282
575852.7184460358,6146922.955750101,1854
577578.7949240587,6147628.4914216595,2397
576463.1114364525,6148154.621010911,4399
578189.0652754281,6147162.424322484,2343
577189.2325561764,6147023.057816725,1984
577721.4049130445,6146542.0475975685,4294
578057.3066046871,6145896.491736452,2052
577907.4306016469,6145557.284979045,6174
577380.7246112807,6144848.187652328,1964
577245.8229662036,6144449.0715969745,2671
576824.549191861,6144022.203664549,2687
576803.9694831478,6143506.957084336,2737
577407.9693851677,6143217.354320804,3551
577106.0776024174,6143320.548236385,2225
577181.4150505725,6142660.2060293695,6202
578000.7985037436,6142859.085460579,2652
577794.1025271355,6141787.516197085,3564
578688.5525795633,6141651.558484431,2642
578224.0931836339,6141170.078968252,3572
576136.596400467,6143846.853918776,4595
576328.0401056006,6145537.646735188,2749
576940.4801622945,6145622.421768777,2033
575123.0070315654,6145229.12991837,2763
575539.8180088851,6148413.216795296,1939
575106.3917197719,6150193.8532524565,1933
576754.8392208826,6151009.140031704,1903
578181.7203173405,6152041.084111854,2285
577631.5551441693,6149659.052789349,1861
578200.2681722145,6150435.615278611,1888
578615.9298172763,6147229.822584996,2298
577556.2735832664,6147057.456596512,2352
578470.4451312235,6146567.925216106,4298
578407.5290692314,6146013.407980889,2054
577847.418844848,6145253.310989269,2031
577841.6601972041,6144768.290683763,1962
577378.3434455332,6144236.408163456,6178
577166.3742235221,6143877.349589789,2668
576441.7350621287,6143682.069637303,2682
577579.4359428204,6142970.2696094895,3164
576998.5988883753,6142940.53554971,3556
577501.2494203136,6142644.5829963675,3550
577972.7506609876,6142449.230330858,4407
578068.6470655033,6141567.848283494,3573
578531.6922366535,6141506.97866923,3772
578435.8899228594,6141248.745511423,3571
576231.9764895028,6144351.025797501,2661
576311.315378425,6144872.4446145445,1973
576959.1386493929,6145183.126362845,1965
575399.8229679259,6145879.754178746,2754
576244.6881179814,6149925.996733014,1935
578732.7540284428,6151329.150417531,4469
576733.2874686043,6148904.063384665,1896
578321.540375554,6149256.679397256,1891
577764.2476161033,6147114.498890081,2354
578040.4412595248,6142180.418577936,2630
575804.094717715,6145418.0864160545,1960
577591.9820031493,6148279.628834906,2394
575208.8831268672,6144347.72103641,5132
574952.2443637808,6147305.451750442,1948
574941.2550404037,6146812.654574046,1949
576340.5014635386,6136035.5547924,6057
576541.0339156841,6138232.793393899,4874
576094.516999576,6134987.316102184,4967
576896.3414406931,6135081.7862889245,3382
577122.6564139103,6135385.738034115,6203
577197.1138647692,6135653.542198501,3378
577713.6646741473,6135469.45098725,3363
577362.9232609976,6135969.526931131,4472
577420.3829154321,6136334.069602205,4078
576838.2395195,6135492.596893793,3370
576296.3965643186,6135767.056821959,555
576987.4609380843,6135793.480056828,4986
576609.804449314,6135896.4062030185,2064
577763.2736201937,6136377.7781091025,3949
577852.5380619045,6136418.825944778,3950
577593.1128123337,6136828.359694835,3982
577302.1668374506,6137115.483744617,3868
577227.6139802024,6136406.406767773,4078
576968.9915728094,6136507.570261395,3986
576614.7591888753,6136430.085667234,4855
576140.6434240835,6136755.572314879,2215
576501.6390652314,6136660.392944576,2067
577012.1499600998,6136874.682958471,4095
576067.5412921315,6137013.5999658145,2214
576038.1049811288,6137346.59165474,4087
576600.7142843695,6137289.98060214,3054
576862.5010695173,6137216.421750872,3053
575952.408473135,6137636.742243331,4009
576265.7757230531,6138043.499532549,5696
576484.6589280474,6137766.670863358,2070
576827.7442631208,6137663.9179722015,3863
576646.4881697503,6134802.507877899,4967
577215.3080113974,6135113.3409382105,3365
577395.3066097568,6135159.525737779,3364
577358.8680726532,6135586.4043120425,4192
577610.8299905714,6135614.999991442,4489
577544.7589215772,6135918.185758358,3948
577614.4792075816,6136196.225503126,3968
576723.2618943799,6135316.730662974,5403
576359.6905618676,6135560.659237444,2114
576760.7340982797,6135656.995492184,3369
576834.3028442911,6135915.696973644,4081
577702.4766212383,6136267.6442196695,3968
577906.4541920167,6136515.534021759,3983
577594.1461183837,6136654.660328491,3982
577553.8412101732,6136963.085021455,4508
577179.5734576308,6135986.513233568,3936
576949.4315070523,6136297.84363408,3966
576714.3623442117,6136310.062716569,4855
576103.2451214961,6136580.5653543845,3943
576675.5342759247,6136700.422144216,2067
576939.9387373086,6136735.9734241795,4095
576296.2166404831,6137027.934100958,2113
576268.3666292345,6137360.470989505,4003
576638.7168391703,6137113.400131146,3974
577120.9664476581,6137215.832770459,3866
576049.5190346921,6137758.233478924,4006
576231.677683737,6137675.829177352,2070
576708.2784710651,6137713.868563231,3863
576953.7909756233,6137539.14384565,3864
576870.3829402314,6134851.591458494,6058
577710.6525811045,6135855.774767992,3948
577303.5495281975,6136638.30578636,3975
576655.9963703578,6136190.196007641,3945
576336.3878950112,6136531.700669075,3964
576758.8709123968,6136885.949705252,3973
575076.9831083883,6139388.935438352,2461
575672.8529223509,6138653.324622344,3827
575446.5167305173,6138633.632659076,3826
575100.9308151838,6138471.129315933,3824
